184,340.00,350.00,-45.00,-37.50,3
185,350.00,360.00,-45.00,-37.50,3
186,0.00,9.00,-37.50,-30.00,3
187,9.00,18.00,-37.50,-30.00,2
188,18.00,27.00,-37.50,-30.00,2
189,27.00,36.00,-37.50,-30.00,2
190,36.00,45.00,-37.50,-30.00,3
191,45.00,54.00,-37.50,-30.00,3
192,54.00,63.00,-37.50,-30.00,3
193,63.00,72.00,-37.50,-30.00,3
194,72.00,81.00,-37.50,-30.00,3
195,81.00,90.00,-37.50,-30.00,4
196,90.00,99.00,-37.50,-30.00,4
197,99.00,108.00,-37.50,-30.00,4
198,108.00,117.00,-37.50,-30.00,4
199,117.00,126.00,-37.50,-30.00,4
200,126.00,135.00,-37.50,-30.00,4
201,135.00,144.00,-37.50,-30.00,4
202,144.00,153.00,-37.50,-30.00,4
203,153.00,162.00,-37.50,-30.00,4
204,162.00,171.00,-37.50,-30.00,4
205,171.00,180.00,-37.50,-30.00,4
206,180.00,189.00,-37.50,-30.00,4
207,189.00,198.00,-37.50,-30.00,4
208,198.00,207.00,-37.50,-30.00,4
209,207.00,216.00,-37.50,-30.00,4
210,216.00,225.00,-37.50,-30.00,4
211,225.00,234.00,-37.50,-30.00,4
212,234.00,243.00,-37.50,-30.00,4
213,243.00,252.00,-37.50,-30.00,4
214,252.00,261.00,-37.50,-30.00,4
215,261.00,270.00,-37.50,-30.00,4
216,270.00,279.00,-37.50,-30.00,4
217,279.00,288.00,-37.50,-30.00,4
218,288.00,297.00,-37.50,-30.00,4
219,297.00,306.00,-37.50,-30.00,4
220,306.00,315.00,-37.50,-30.00,4
221,315.00,324.00,-37.50,-30.00,4
222,324.00,333.00,-37.50,-30.00,3
223,333.00,342.00,-37.50,-30.00,3
224,342.00,351.00,-37.50,-30.00,3
225,351.00,360.00,-37.50,-30.00,3
226,0.00,8.37,-30.00,-22.50,3
227,8.37,16.74,-30.00,-22.50,2
228,16.74,25.12,-30.00,-22.50,2
229,25.12,33.49,-30.00,-22.50,2
230,33.49,41.86,-30.00,-22.50,2
231,41.86,50.23,-30.00,-22.50,3
232,50.23,58.60,-30.00,-22.50,3
233,58.60,66.98,-30.00,-22.50,3
234,66.98,75.35,-30.00,-22.50,3
235,75.35,83.72,-30.00,-22.50,4
236,83.72,92.09,-30.00,-22.50,4
237,92.09,100.47,-30.00,-22.50,4
238,100.47,108.84,-30.00,-22.50,4
239,108.84,117.21,-30.00,-22.50,4
240,117.21,125.58,-30.00,-22.50,4
241,125.58,133.95,-30.00,-22.50,4
242,133.95,142.33,-30.00,-22.50,4
243,142.33,150.70,-30.00,-22.50,4
244,150.70,159.07,-30.00,-22.50,4
245,159.07,167.44,-30.00,-22.50,4
246,167.44,175.81,-30.00,-22.50,4
247,175.81,184.19,-30.00,-22.50,4
248,184.19,192.56,-30.00,-22.50,4
249,192.56,200.93,-30.00,-22.50,4
250,200.93,209.30,-30.00,-22.50,4
251,209.30,217.67,-30.00,-22.50,4
252,217.67,226.05,-30.00,-22.50,4
253,226.05,234.42,-30.00,-22.50,4
254,234.42,242.79,-30.00,-22.50,4
255,242.79,251.16,-30.00,-22.50,4
256,251.16,259.53,-30.00,-22.50,4
257,259.53,267.91,-30.00,-22.50,4
258,267.91,276.28,-30.00,-22.50,4
259,276.28,284.65,-30.00,-22.50,4
260,284.65,293.02,-30.00,-22.50,4
261,293.02,301.40,-30.00,-22.50,4
262,301.40,309.77,-30.00,-22.50,4
263,309.77,318.14,-30.00,-22.50,4
264,318.14,326.51,-30.00,-22.50,4
265,326.51,334.88,-30.00,-22.50,3
266,334.88,343.26,-30.00,-22.50,3
267,343.26,351.63,-30.00,-22.50,3
268,351.63,360.00,-30.00,-22.50,3
269,0.00,8.00,-22.50,-15.00,3
270,8.00,16.00,-22.50,-15.00,2
271,16.00,24.00,-22.50,-15.00,2
272,24.00,32.00,-22.50,-15.00,2
273,32.00,40.00,-22.50,-15.00,2
274,40.00,48.00,-22.50,-15.00,3
275,48.00,56.00,-22.50,-15.00,3
276,56.00,64.00,-22.50,-15.00,3
277,64.00,72.00,-22.50,-15.00,3
278,72.00,80.00,-22.50,-15.00,4
279,80.00,88.00,-22.50,-15.00,4
280,88.00,96.00,-22.50,-15.00,4
281,96.00,104.00,-22.50,-15.00,4
282,104.00,112.00,-22.50,-15.00,4
283,112.00,120.00,-22.50,-15.00,4
284,120.00,128.00,-22.50,-15.00,4
285,128.00,136.00,-22.50,-15.00,4
286,136.00,144.00,-22.50,-15.00,4
287,144.00,152.00,-22.50,-15.00,4
288,152.00,160.00,-22.50,-15.00,4
289,160.00,168.00,-22.50,-15.00,3
290,168.00,176.00,-22.50,-15.00,3
291,176.00,184.00,-22.50,-15.00,3
292,184.00,192.00,-22.50,-15.00,3
293,192.00,200.00,-22.50,-15.00,3
294,200.00,208.00,-22.50,-15.00,4
295,208.00,216.00,-22.50,-15.00,4
296,216.00,224.00,-22.50,-15.00,4
297,224.00,232.00,-22.50,-15.00,4
298,232.00,240.00,-22.50,-15.00,4
299,240.00,248.00,-22.50,-15.00,4
300,248.00,256.00,-22.50,-15.00,4
301,256.00,264.00,-22.50,-15.00,4
302,264.00,272.00,-22.50,-15.00,4
303,272.00,280.00,-22.50,-15.00,4
304,280.00,288.00,-22.50,-15.00,4
305,288.00,296.00,-22.50,-15.00,4
306,296.00,304.00,-22.50,-15.00,4
307,304.00,312.00,-22.50,-15.00,4
308,312.00,320.00,-22.50,-15.00,4
309,320.00,328.00,-22.50,-15.00,4
310,328.00,336.00,-22.50,-15.00,3
311,336.00,344.00,-22.50,-15.00,3
312,344.00,352.00,-22.50,-15.00,3
313,352.00,360.00,-22.50,-15.00,3
314,0.00,7.66,-15.00,-7.50,3
315,7.66,15.32,-15.00,-7.50,2
316,15.32,22.98,-15.00,-7.50,2
317,22.98,30.64,-15.00,-7.50,2
318,30.64,38.30,-15.00,-7.50,2
319,38.30,45.96,-15.00,-7.50,3
320,45.96,53.62,-15.00,-7.50,3
321,53.62,61.28,-15.00,-7.50,3
322,61.28,68.94,-15.00,-7.50,3
323,68.94,76.60,-15.00,-7.50,3
324,76.60,84.26,-15.00,-7.50,4
325,84.26,91.91,-15.00,-7.50,4
326,91.91,99.57,-15.00,-7.50,4
327,99.57,107.23,-15.00,-7.50,4
328,107.23,114.89,-15.00,-7.50,4
329,114.89,122.55,-15.00,-7.50,4
330,122.55,130.21,-15.00,-7.50,4
331,130.21,137.87,-15.00,-7.50,4
332,137.87,145.53,-15.00,-7.50,4
333,145.53,153.19,-15.00,-7.50,4
334,153.19,160.85,-15.00,-7.50,3
335,160.85,168.51,-15.00,-7.50,3
336,168.51,176.17,-15.00,-7.50,3
337,176.17,183.83,-15.00,-7.50,3
338,183.83,191.49,-15.00,-7.50,3
339,191.49,199.15,-15.00,-7.50,3
340,199.15,206.81,-15.00,-7.50,3
341,206.81,214.47,-15.00,-7.50,3
342,214.47,222.13,-15.00,-7.50,4
343,222.13,229.79,-15.00,-7.50,4
344,229.79,237.45,-15.00,-7.50,4
345,237.45,245.11,-15.00,-7.50,4
346,245.11,252.77,-15.00,-7.50,4
347,252.77,260.43,-15.00,-7.50,4
348,260.43,268.09,-15.00,-7.50,4
349,268.09,275.74,-15.00,-7.50,4
350,275.74,283.40,-15.00,-7.50,4
351,283.40,291.06,-15.00,-7.50,4
352,291.06,298.72,-15.00,-7.50,4
353,298.72,306.38,-15.00,-7.50,4
354,306.38,314.04,-15.00,-7.50,4
355,314.04,321.70,-15.00,-7.50,4
356,321.70,329.36,-15.00,-7.50,4
357,329.36,337.02,-15.00,-7.50,3
358,337.02,344.68,-15.00,-7.50,3
359,344.68,352.34,-15.00,-7.50,3
360,352.34,360.00,-15.00,-7.50,3
361,0.00,7.50,-7.50,0.00,3
362,7.50,15.00,-7.50,0.00,3
363,15.00,22.50,-7.50,0.00,2
364,22.50,30.00,-7.50,0.00,2
365,30.00,37.50,-7.50,0.00,3
366,37.50,45.00,-7.50,0.00,3
367,45.00,52.50,-7.50,0.00,3
368,52.50,60.00,-7.50,0.00,3
369,60.00,67.50,-7.50,0.00,3
370,67.50,75.00,-7.50,0.00,4
371,75.00,82.50,-7.50,0.00,4
372,82.50,90.00,-7.50,0.00,4
373,90.00,97.50,-7.50,0.00,4
374,97.50,105.00,-7.50,0.00,4
375,105.00,112.50,-7.50,0.00,4
376,112.50,120.00,-7.50,0.00,4
377,120.00,127.50,-7.50,0.00,4
378,127.50,135.00,-7.50,0.00,4
379,135.00,142.50,-7.50,0.00,4
380,142.50,150.00,-7.50,0.00,3
381,150.00,157.50,-7.50,0.00,3
382,157.50,165.00,-7.50,0.00,3
383,165.00,172.50,-7.50,0.00,3
384,172.50,180.00,-7.50,0.00,3
385,180.00,187.50,-7.50,0.00,3
386,187.50,195.00,-7.50,0.00,3
387,195.00,202.50,-7.50,0.00,3
388,202.50,210.00,-7.50,0.00,3
389,210.00,217.50,-7.50,0.00,3
390,217.50,225.00,-7.50,0.00,4
391,225.00,232.50,-7.50,0.00,4
392,232.50,240.00,-7.50,0.00,4
393,240.00,247.50,-7.50,0.00,4
394,247.50,255.00,-7.50,0.00,4
395,255.00,262.50,-7.50,0.00,4
396,262.50,270.00,-7.50,0.00,4
397,270.00,277.50,-7.50,0.00,4
398,277.50,285.00,-7.50,0.00,4
399,285.00,292.50,-7.50,0.00,4
400,292.50,300.00,-7.50,0.00,4
401,300.00,307.50,-7.50,0.00,4
402,307.50,315.00,-7.50,0.00,4
403,315.00,322.50,-7.50,0.00,4
404,322.50,330.00,-7.50,0.00,4
405,330.00,337.50,-7.50,0.00,3
406,337.50,345.00,-7.50,0.00,3
407,345.00,352.50,-7.50,0.00,3
408,352.50,360.00,-7.50,0.00,3
409,0.00,7.50,0.00,7.50,3
410,7.50,15.00,0.00,7.50,3
411,15.00,22.50,0.00,7.50,3
412,22.50,30.00,0.00,7.50,3
413,30.00,37.50,0.00,7.50,3
414,37.50,45.00,0.00,7.50,3
415,45.00,52.50,0.00,7.50,3
416,52.50,60.00,0.00,7.50,3
417,60.00,67.50,0.00,7.50,3
418,67.50,75.00,0.00,7.50,4
419,75.00,82.50,0.00,7.50,4
420,82.50,90.00,0.00,7.50,4
421,90.00,97.50,0.00,7.50,4
422,97.50,105.00,0.00,7.50,4
423,105.00,112.50,0.00,7.50,4
424,112.50,120.00,0.00,7.50,4
425,120.00,127.50,0.00,7.50,4
426,127.50,135.00,0.00,7.50,4
427,135.00,142.50,0.00,7.50,3
428,142.50,150.00,0.00,7.50,3
429,150.00,157.50,0.00,7.50,3
430,157.50,165.00,0.00,7.50,3
431,165.00,172.50,0.00,7.50,3
432,172.50,180.00,0.00,7.50,3
433,180.00,187.50,0.00,7.50,3
434,187.50,195.00,0.00,7.50,3
435,195.00,202.50,0.00,7.50,3
436,202.50,210.00,0.00,7.50,3
437,210.00,217.50,0.00,7.50,3
438,217.50,225.00,0.00,7.50,3
439,225.00,232.50,0.00,7.50,4
440,232.50,240.00,0.00,7.50,4
441,240.00,247.50,0.00,7.50,4
442,247.50,255.00,0.00,7.50,4
443,255.00,262.50,0.00,7.50,4
444,262.50,270.00,0.00,7.50,4
445,270.00,277.50,0.00,7.50,4
446,277.50,285.00,0.00,7.50,4
447,285.00,292.50,0.00,7.50,4
448,292.50,300.00,0.00,7.50,4
449,300.00,307.50,0.00,7.50,4
450,307.50,315.00,0.00,7.50,4
451,315.00,322.50,0.00,7.50,4
452,322.50,330.00,0.00,7.50,4
453,330.00,337.50,0.00,7.50,3
454,337.50,345.00,0.00,7.50,3
455,345.00,352.50,0.00,7.50,3
456,352.50,360.00,0.00,7.50,3
457,0.00,7.66,7.50,15.00,3
458,7.66,15.32,7.50,15.00,3
459,15.32,22.98,7.50,15.00,3
460,22.98,30.64,7.50,15.00,3
461,30.64,38.30,7.50,15.00,3
462,38.30,45.96,7.50,15.00,3
463,45.96,53.62,7.50,15.00,3
464,53.62,61.28,7.50,15.00,3
465,61.28,68.94,7.50,15.00,4
466,68.94,76.60,7.50,15.00,4
467,76.60,84.26,7.50,15.00,4
468,84.26,91.91,7.50,15.00,4
469,91.91,99.57,7.50,15.00,4
470,99.57,107.23,7.50,15.00,4
471,107.23,114.89,7.50,15.00,4
472,114.89,122.55,7.50,15.00,4
473,122.55,130.21,7.50,15.00,4
474,130.21,137.87,7.50,15.00,3
475,137.87,145.53,7.50,15.00,3
476,145.53,153.19,7.50,15.00,3
477,153.19,160.85,7.50,15.00,3
478,160.85,168.51,7.50,15.00,3
479,168.51,176.17,7.50,15.00,3
480,176.17,183.83,7.50,15.00,3
481,183.83,191.49,7.50,15.00,3
482,191.49,199.15,7.50,15.00,3
483,199.15,206.81,7.50,15.00,3
484,206.81,214.47,7.50,15.00,3
485,214.47,222.13,7.50,15.00,3
486,222.13,229.79,7.50,15.00,3
487,229.79,237.45,7.50,15.00,4
488,237.45,245.11,7.50,15.00,4
489,245.11,252.77,7.50,15.00,4
490,252.77,260.43,7.50,15.00,4
491,260.43,268.09,7.50,15.00,4
492,268.09,275.74,7.50,15.00,4
493,275.74,283.40,7.50,15.00,4
494,283.40,291.06,7.50,15.00,4
495,291.06,298.72,7.50,15.00,4
496,298.72,306.38,7.50,15.00,4
497,306.38,314.04,7.50,15.00,4
498,314.04,321.70,7.50,15.00,4
499,321.70,329.36,7.50,15.00,4
500,329.36,337.02,7.50,15.00,4
501,337.02,344.68,7.50,15.00,3
502,344.68,352.34,7.50,15.00,3
503,352.34,360.00,7.50,15.00,3
504,0.00,8.00,15.00,22.50,3
505,8.00,16.00,15.00,22.50,3
506,16.00,24.00,15.00,22.50,3
507,24.00,32.00,15.00,22.50,3
508,32.00,40.00,15.00,22.50,3
509,40.00,48.00,15.00,22.50,3
510,48.00,56.00,15.00,22.50,4
511,56.00,64.00,15.00,22.50,4
512,64.00,72.00,15.00,22.50,4
513,72.00,80.00,15.00,22.50,4
514,80.00,88.00,15.00,22.50,4
515,88.00,96.00,15.00,22.50,4
516,96.00,104.00,15.00,22.50,4
517,104.00,112.00,15.00,22.50,4
518,112.00,120.00,15.00,22.50,4
519,120.00,128.00,15.00,22.50,4
520,128.00,136.00,15.00,22.50,3
521,136.00,144.00,15.00,22.50,3
522,144.00,152.00,15.00,22.50,3
523,152.00,160.00,15.00,22.50,3
524,160.00,168.00,15.00,22.50,3
525,168.00,176.00,15.00,22.50,2
526,176.00,184.00,15.00,22.50,2
527,184.00,192.00,15.00,22.50,2
528,192.00,200.00,15.00,22.50,3
529,200.00,208.00,15.00,22.50,3
530,208.00,216.00,15.00,22.50,3
531,216.00,224.00,15.00,22.50,3
532,224.00,232.00,15.00,22.50,3
533,232.00,240.00,15.00,22.50,3
534,240.00,248.00,15.00,22.50,4
535,248.00,256.00,15.00,22.50,4
536,256.00,264.00,15.00,22.50,4
537,264.00,272.00,15.00,22.50,4
538,272.00,280.00,15.00,22.50,4
539,280.00,288.00,15.00,22.50,4
540,288.00,296.00,15.00,22.50,4
541,296.00,304.00,15.00,22.50,4
542,304.00,312.00,15.00,22.50,4
543,312.00,320.00,15.00,22.50,4
544,320.00,328.00,15.00,22.50,4
545,328.00,336.00,15.00,22.50,4
546,336.00,344.00,15.00,22.50,4
547,344.00,352.00,15.00,22.50,3
548,352.00,360.00,15.00,22.50,3
549,0.00,8.37,22.50,30.00,3
550,8.37,16.74,22.50,30.00,3
551,16.74,25.12,22.50,30.00,3
552,25.12,33.49,22.50,30.00,3
553,33.49,41.86,22.50,30.00,4
554,41.86,50.23,22.50,30.00,4
555,50.23,58.60,22.50,30.00,4
556,58.60,66.98,22.50,30.00,4
557,66.98,75.35,22.50,30.00,4
558,75.35,83.72,22.50,30.00,4
559,83.72,92.09,22.50,30.00,4
560,92.09,100.47,22.50,30.00,4
561,100.47,108.84,22.50,30.00,4
562,108.84,117.21,22.50,30.00,4
563,117.21,125.58,22.50,30.00,4
564,125.58,133.95,22.50,30.00,3
565,133.95,142.33,22.50,30.00,3
566,142.33,150.70,22.50,30.00,3
567,150.70,159.07,22.50,30.00,3
568,159.07,167.44,22.50,30.00,2
569,167.44,175.81,22.50,30.00,2
570,175.81,184.19,22.50,30.00,2
571,184.19,192.56,22.50,30.00,2
572,192.56,200.93,22.50,30.00,2
573,200.93,209.30,22.50,30.00,3
574,209.30,217.67,22.50,30.00,3
575,217.67,226.05,22.50,30.00,3
576,226.05,234.42,22.50,30.00,3
577,234.42,242.79,22.50,30.00,3
578,242.79,251.16,22.50,30.00,4
579,251.16,259.53,22.50,30.00,4
580,259.53,267.91,22.50,30.00,4
581,267.91,276.28,22.50,30.00,4
582,276.28,284.65,22.50,30.00,4
583,284.65,293.02,22.50,30.00,4
584,293.02,301.40,22.50,30.00,4
585,301.40,309.77,22.50,30.00,4
586,309.77,318.14,22.50,30.00,4
587,318.14,326.51,22.50,30.00,4
588,326.51,334.88,22.50,30.00,4
589,334.88,343.26,22.50,30.00,4
590,343.26,351.63,22.50,30.00,4
591,351.63,360.00,22.50,30.00,3
592,0.00,9.00,30.00,37.50,4
593,9.00,18.00,30.00,37.50,4
594,18.00,27.00,30.00,37.50,4
595,27.00,36.00,30.00,37.50,4
596,36.00,45.00,30.00,37.50,4
597,45.00,54.00,30.00,37.50,4
598,54.00,63.00,30.00,37.50,4
599,63.00,72.00,30.00,37.50,4
600,72.00,81.00,30.00,37.50,4
601,81.00,90.00,30.00,37.50,4
602,90.00,99.00,30.00,37.50,4
603,99.00,108.00,30.00,37.50,4
604,108.00,117.00,30.00,37.50,4
605,117.00,126.00,30.00,37.50,4
606,126.00,135.00,30.00,37.50,3
607,135.00,144.00,30.00,37.50,3
608,144.00,153.00,30.00,37.50,3
609,153.00,162.00,30.00,37.50,3
610,162.00,171.00,30.00,37.50,2
611,171.00,180.00,30.00,37.50,2
612,180.00,189.00,30.00,37.50,2
613,189.00,198.00,30.00,37.50,2
614,198.00,207.00,30.00,37.50,3
615,207.00,216.00,30.00,37.50,3
616,216.00,225.00,30.00,37.50,3
617,225.00,234.00,30.00,37.50,3
618,234.00,243.00,30.00,37.50,3
619,243.00,252.00,30.00,37.50,3
620,252.00,261.00,30.00,37.50,4
621,261.00,270.00,30.00,37.50,4
622,270.00,279.00,30.00,37.50,4
623,279.00,288.00,30.00,37.50,4
624,288.00,297.00,30.00,37.50,4
625,297.00,306.00,30.00,37.50,4
626,306.00,315.00,30.00,37.50,4
627,315.00,324.00,30.00,37.50,4
628,324.00,333.00,30.00,37.50,4
629,333.00,342.00,30.00,37.50,4
630,342.00,351.00,30.00,37.50,4
631,351.00,360.00,30.00,37.50,4
632,0.00,10.00,37.50,45.00,4
633,10.00,20.00,37.50,45.00,4
634,20.00,30.00,37.50,45.00,4
635,30.00,40.00,37.50,45.00,4
636,40.00,50.00,37.50,45.00,4
637,50.00,60.00,37.50,45.00,4
638,60.00,70.00,37.50,45.00,4
639,70.00,80.00,37.50,45.00,4
640,80.00,90.00,37.50,45.00,4
641,90.00,100.00,37.50,45.00,4
642,100.00,110.00,37.50,45.00,4
643,110.00,120.00,37.50,45.00,4
644,120.00,130.00,37.50,45.00,3
645,130.00,140.00,37.50,45.00,3
646,140.00,150.00,37.50,45.00,3
647,150.00,160.00,37.50,45.00,3
648,160.00,170.00,37.50,45.00,2
649,170.00,180.00,37.50,45.00,2
650,180.00,190.00,37.50,45.00,2
651,190.00,200.00,37.50,45.00,2
652,200.00,210.00,37.50,45.00,3
653,210.00,220.00,37.50,45.00,3
654,220.00,230.00,37.50,45.00,3
655,230.00,240.00,37.50,45.00,3
656,240.00,250.00,37.50,45.00,3
657,250.00,260.00,37.50,45.00,4
658,260.00,270.00,37.50,45.00,4
659,270.00,280.00,37.50,45.00,4
660,280.00,290.00,37.50,45.00,4
661,290.00,300.00,37.50,45.00,4
662,300.00,310.00,37.50,45.00,4
663,310.00,320.00,37.50,45.00,4
664,320.00,330.00,37.50,45.00,4
665,330.00,340.00,37.50,45.00,4
666,340.00,350.00,37.50,45.00,4
667,350.00,360.00,37.50,45.00,4
668,0.00,11.25,45.00,52.50,4
669,11.25,22.50,45.00,52.50,4
670,22.50,33.75,45.00,52.50,4
671,33.75,45.00,45.00,52.50,4
672,45.00,56.25,45.00,52.50,4
673,56.25,67.50,45.00,52.50,4
674,67.50,78.75,45.00,52.50,4
675,78.75,90.00,45.00,52.50,4
676,90.00,101.25,45.00,52.50,4
677,101.25,112.50,45.00,52.50,4
678,112.50,123.75,45.00,52.50,3
679,123.75,135.00,45.00,52.50,3
680,135.00,146.25,45.00,52.50,3
681,146.25,157.50,45.00,52.50,3
682,157.50,168.75,45.00,52.50,3
683,168.75,180.00,45.00,52.50,2
684,180.00,191.25,45.00,52.50,2
685,191.25,202.50,45.00,52.50,2
686,202.50,213.75,45.00,52.50,3
687,213.75,225.00,45.00,52.50,3
688,225.00,236.25,45.00,52.50,3
689,236.25,247.50,45.00,52.50,3
690,247.50,258.75,45.00,52.50,3
691,258.75,270.00,45.00,52.50,4
692,270.00,281.25,45.00,52.50,4
693,281.25,292.50,45.00,52.50,4
694,292.50,303.75,45.00,52.50,4
695,303.75,315.00,45.00,52.50,4
696,315.00,326.25,45.00,52.50,4
697,326.25,337.50,45.00,52.50,4
698,337.50,348.75,45.00,52.50,4
699,348.75,360.00,45.00,52.50,4
700,0.00,13.33,52.50,60.00,4
701,13.33,26.67,52.50,60.00,4
702,26.67,40.00,52.50,60.00,4
703,40.00,53.33,52.50,60.00,4
704,53.33,66.67,52.50,60.00,4
705,66.67,80.00,52.50,60.00,4
706,80.00,93.33,52.50,60.00,4
707,93.33,106.67,52.50,60.00,4
